tijdstip,conditie,brein,breinZaad,wereldZaad,pogingen,neuronenStart,neuronenEind,dichtheid,sens,work,refl,mem,neut,lr,lam,decay,wmax,stepMax,memLeak,prop,noise0,lrAnneal,traceOud,structOn,structEvery,pruneT,sprout,growOn,retypeOn,inputOnlySens,obstakels,maxSteps,worldEvery,toetsModus,succesPct,succes20,toetsPct,gemStappenBijSucces,botsingenPerPoging,rekentijdMs,verbindingen,actieveVerbindingen,gemAbsW,kortstePad,reflexbogen,lussen,meedoendeNeuronen,losgeraakt,gesnoeid,bijgegroeid,nieuweNeuronen,typeVeranderingen,toetsStreng,benchWerelden,benchHerhalingen,benchBeleid,benchBeleidCI,benchStreng,benchStrengCI,benchStappen,gradExact,terugkoppeling,kbLeerStap,kbInfStap,pogingenTot80,stappenTot80,kbTot80,perturbGain,criticus,criticusLr,criticusGamma,perturbFrac,beleidsvorm,goalHide,goalBlink,memHorizon,memCos,memCosBlind
2026-09-10T20:18:35.166Z,s12-elman-16-bp-b10,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.656,0.9,0.8,111.527439,89.78,2154,576,404,0.127813,2,0,17,16,0,0,0,0,0,0.8,500,3,0.790667,0.031685,0.756,0.037684,99.795953,1,1,2627.143384,1152,118,26462,69519468,1,0,,,1,bernoulli,0,10,54,0.177599,0.146958
2026-09-10T20:18:39.663Z,s12-elman-16-bp-b10,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.718,0.9,0.95,114.094708,80.322,2029,576,411,0.125248,2,0,15,16,0,0,0,0,0,0.9,500,3,0.782667,0.033281,0.704,0.040053,106.503407,1,1,2627.345725,1152,61,14204,37318819,1,0,,,1,bernoulli,0,10,56,0.295316,0.257986
2026-09-10T20:18:43.966Z,s12-elman-16-bp-b10,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.726,1,0.85,110.884298,77.884,1969,576,417,0.127425,2,0,15,16,0,0,0,0,0,0.7,500,3,0.814,0.030878,0.788,0.035862,107.34398,1,1,2627.424861,1152,47,10680,28060898,1,0,,,1,bernoulli,0,10,35,0.160649,0.149131
2026-09-10T20:18:48.311Z,s12-elman-16-bp-b10,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.736,1,0.8,111.005435,72.33,1974,576,404,0.123242,2,0,16,16,0,0,0,0,0,0.85,500,3,0.818667,0.030339,0.778,0.036465,107.008143,1,1,2627.466121,1152,69,15111,39703641,1,0,,,1,bernoulli,0,10,29,0.214145,0.222229
2026-09-10T20:18:52.786Z,s12-elman-16-bp-b10,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.668,0.95,0.9,115.57485,89.33,2135,576,407,0.12585,2,0,15,16,0,0,0,0,0,0.8,500,3,0.784667,0.032367,0.744,0.038292,98.587086,1,1,2627.139923,1152,71,15803,41516692,1,0,,,1,bernoulli,0,10,31,0.122487,0.154287
2026-09-10T20:18:57.167Z,s12-elman-16-bp-b10,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.73,0.85,0.8,109.142466,73.898,1970,576,411,0.126705,2,0,16,16,0,0,0,0,0,0.7,500,3,0.754,0.034524,0.708,0.039895,97.005305,1,1,2627.468333,1152,62,13872,36448241,1,0,,,1,bernoulli,0,10,54,0.248794,0.219472
2026-09-10T20:19:01.869Z,s12-elman-16-bp-b10,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.73,0.95,0.7,110.789041,73.894,2028,576,387,0.123284,2,0,15,16,0,0,0,0,0,0.5,500,3,0.744667,0.036002,0.574,0.043388,98.819158,1,1,2627.443411,1152,70,15250,40068512,1,0,,,1,bernoulli,0,10,56,0.21611,0.180231
2026-09-10T20:19:06.684Z,s12-elman-16-bp-b10,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.708,1,0.75,108.014124,75.668,2315,576,401,0.127883,2,0,17,16,0,0,0,0,0,0.75,500,3,0.778667,0.032027,0.722,0.039309,106.567637,1,1,2627.38995,1152,72,16028,42111806,1,0,,,1,bernoulli,0,10,60,0.286074,0.229013
2026-09-10T20:19:11.191Z,s12-elman-16-bp-b10,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.7,0.95,0.75,113.171429,83.084,2049,576,386,0.122135,2,0,17,16,0,0,0,0,0,0.65,500,3,0.772667,0.033409,0.678,0.040997,105.286454,1,1,2627.287296,1152,101,21644,56865006,1,0,,,1,bernoulli,0,10,38,0.198799,0.190311
2026-09-10T20:19:34.248Z,s12-ang-b20,brein-01,1000,1,500,60,106,35,12,79,3,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.202,0.4,0.3,212.207921,24.37,13537,2961,1744,0.112731,2,2,11,103,3,811,300,46,49,0.4,500,3,0.134,0.02662,0.22,0.036347,225.945274,0,0,10419.389644,2893.021134,,,,1,0,,,1,bernoulli,0,20,23,0.083957,0.086394
2026-09-10T20:19:57.329Z,s12-ang-b20,brein-01,1001,1,500,60,104,35,10,78,4,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.196,0.55,0.15,195.255102,25.74,13460,2976,1791,0.110999,2,3,11,103,1,776,300,44,48,0.35,500,3,0.127333,0.02687,0.174,0.033264,200.968586,0,0,10565.300179,2911.514565,,,,1,0,,,1,bernoulli,0,20,12,0.089737,0.099699
2026-09-10T20:20:21.332Z,s12-ang-b20,brein-01,1002,1,500,60,106,35,8,81,5,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.152,0.25,0.1,192.157895,27.394,13974,3007,1612,0.110503,2,3,11,101,5,784,300,46,48,0.15,500,3,0.052,0.016117,0.122,0.028717,246.461538,0,0,10533.840329,2934.579713,,,,1,0,,,1,bernoulli,0,20,0,0.088571,0.103176
2026-09-10T20:20:44.532Z,s12-ang-b20,brein-01,1003,1,500,60,104,35,5,77,10,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.188,0.55,0.25,205.404255,39.212,13416,2931,1588,0.10925,2,10,11,102,2,845,300,44,48,0.35,500,3,0.084,0.020691,0.162,0.032328,248.968254,0,0,10480.698917,2871.008331,,,,1,0,,,1,bernoulli,0,20,4,0.078178,0.091338
2026-09-10T20:21:08.008Z,s12-ang-b20,brein-01,1004,1,500,60,102,35,9,79,2,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.136,0.5,0.2,230.058824,28.178,13647,2916,1532,0.111194,2,2,11,100,2,763,300,42,42,0.15,500,3,0.118667,0.024069,0.168,0.032804,239.752809,0,0,10329.139521,2852.821105,,,,1,0,,,1,bernoulli,0,20,4,0.09829,0.118108
2026-09-10T20:21:31.970Z,s12-ang-b20,brein-01,1005,1,500,60,110,35,12,76,10,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.166,0.4,0.05,211.024096,22.81,14181,3066,1712,0.109864,2,8,11,105,5,814,300,50,50,0.3,500,3,0.101333,0.022495,0.272,0.039044,212.289474,0,0,10851.857891,2996.543198,,,,1,0,,,1,bernoulli,0,20,10,0.146199,0.135827
2026-09-10T20:21:55.847Z,s12-ang-b20,brein-01,1006,1,500,60,108,35,6,88,2,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.134,0.5,0.2,204.970149,25.996,13987,3004,1615,0.110803,2,1,11,104,4,806,300,48,47,0.35,500,3,0.064667,0.017459,0.244,0.037684,221.85567,0,0,10716.568299,2941.060726,,,,1,0,,,1,bernoulli,0,20,0,0.098108,0.067478
2026-09-10T20:22:19.254Z,s12-ang-b20,brein-01,1007,1,500,60,100,35,11,74,3,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.202,0.6,0.1,210.069307,26.494,14011,2922,1668,0.113456,2,2,11,99,1,753,300,40,43,0.45,500,3,0.123333,0.025583,0.21,0.035738,224.794595,0,0,10561.687086,2867.42112,,,,1,0,,,1,bernoulli,0,20,31,0.071972,0.072479
2026-09-10T20:22:42.012Z,s12-ang-b20,brein-01,1008,1,500,60,102,35,13,68,9,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.192,0.5,0.2,201.354167,35.98,13396,2920,1558,0.110888,2,6,11,95,7,841,300,42,40,0.45,500,3,0.131333,0.026658,0.232,0.037037,223.040609,0,0,10537.413202,2862.792674,,,,1,0,,,1,bernoulli,0,20,3,0.067624,0.063675
2026-09-10T20:23:05.448Z,s12-ang-b20,brein-01,1009,1,500,60,104,35,10,76,6,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.196,0.15,0.25,204.918367,31.734,13463,2957,1591,0.111408,2,3,11,99,5,781,300,44,47,0.55,500,3,0.130667,0.025131,0.28,0.039396,198.719388,0,0,10621.880596,2899.511832,,,,1,0,,,1,bernoulli,0,20,1,0.151995,0.161086
2026-09-10T20:23:28.765Z,s12-ang-b20,brein-01,1010,1,500,60,102,35,7,73,10,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.184,0.6,0.15,202.130435,38.018,13687,2881,1471,0.110579,2,4,11,95,7,814,300,42,40,0.3,500,3,0.049333,0.015087,0.2,0.035097,264.324324,0,0,10356.932473,2824.483621,,,,1,0,,,1,bernoulli,0,20,2,0.080647,0.080328
2026-09-10T20:23:52.263Z,s12-ang-b20,brein-01,1011,1,500,60,104,35,12,77,3,10,2,0.004,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.098,0.05,0.1,214.673469,25.74,13867,2938,1820,0.112153,2,2,11,103,1,846,300,44,46,0.25,500,3,0.066667,0.018954,0.15,0.03133,237.07,0,0,10529.202049,2878.648494,,,,1,0,,,1,bernoulli,0,20,0,0.083401,0.10345
2026-09-10T20:24:13.022Z,s12-ang-vast-b20,brein-01,1000,1,500,60,60,35,12,40,3,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.284,0.5,0.3,201.380282,34.984,12082,2639,1370,0.097735,2,1,6,58,2,0,0,0,0,0.5,500,3,0.17,0.027153,0.338,0.041504,243.458824,0,0,10565.217218,2639,,,,1,0,,,1,bernoulli,0,20,10,0.036062,0.064099
2026-09-10T20:24:33.751Z,s12-ang-vast-b20,brein-01,1001,1,500,60,60,35,10,44,4,2,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.278,0.55,0.15,193.165468,37.47,12146,2652,1387,0.093846,2,1,3,57,3,0,0,0,0,0.1,500,3,0.108,0.022636,0.158,0.032003,237.598765,0,0,10617.31376,2652,,,,1,0,,,1,bernoulli,0,20,4,0.057443,0.083295
2026-09-10T20:24:54.347Z,s12-ang-vast-b20,brein-01,1002,1,500,60,60,35,8,41,5,6,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.276,0.45,0.05,169.152174,57.572,11982,2659,1218,0.095377,2,2,7,57,3,0,0,0,0,0.1,500,3,0.077333,0.019883,0.164,0.032489,241.87931,0,0,10645.552172,2659,,,,1,0,,,1,bernoulli,0,20,1,0.076819,0.100957
2026-09-10T20:25:15.804Z,s12-ang-vast-b20,brein-01,1003,1,500,60,60,35,5,42,10,3,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.268,0.6,0.15,180.791045,53.68,12592,2677,1207,0.09189,2,9,4,59,1,0,0,0,0,0.1,500,3,0.084,0.019933,0.166,0.032647,250.309524,0,0,10717.46967,2677,,,,1,0,,,1,bernoulli,0,20,5,0.05364,0.064395
2026-09-10T20:25:36.263Z,s12-ang-vast-b20,brein-01,1004,1,500,60,60,35,9,41,2,8,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.25,0.5,0.25,195.912,35.116,12157,2621,1203,0.098105,2,2,9,60,0,0,0,0,0,0.4,500,3,0.141333,0.0259,0.218,0.036227,232.735849,0,0,10493.069895,2621,,,,1,0,,,1,bernoulli,0,20,6,0.06014,0.079658
2026-09-10T20:25:56.518Z,s12-ang-vast-b20,brein-01,1005,1,500,60,60,35,12,33,10,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.304,0.6,0.15,177.184211,35.852,11872,2675,1314,0.095584,2,6,6,56,4,0,0,0,0,0.3,500,3,0.143333,0.026631,0.26,0.038486,222.95814,0,0,10709.671565,2675,446,124982,1338516171,1,0,,,1,bernoulli,0,20,8,0.108049,0.13041
2026-09-10T20:26:17.721Z,s12-ang-vast-b20,brein-01,1006,1,500,60,60,35,6,43,2,9,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.288,0.45,0.1,179.715278,53.334,12767,2645,1232,0.097376,2,1,10,59,1,0,0,0,0,0.2,500,3,0.099333,0.022903,0.216,0.036107,253.261745,0,0,10589.46001,2645,,,,1,0,,,1,bernoulli,0,20,4,0.053828,0.056873
2026-09-10T20:26:37.665Z,s12-ang-vast-b20,brein-01,1007,1,500,60,60,35,11,41,3,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.338,0.5,0.2,196.035503,36.632,11848,2650,1335,0.098678,2,2,6,59,1,0,0,0,0,0.35,500,3,0.164,0.026773,0.42,0.043306,246.329268,0,0,10609.528946,2650,456,127592,1353691017,1,0,,,1,bernoulli,0,20,16,0.042686,0.040025
2026-09-10T20:26:57.901Z,s12-ang-vast-b20,brein-01,1008,1,500,60,60,35,13,31,9,7,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.382,0.6,0.35,194.95288,48.284,12095,2702,1235,0.09759,2,7,8,58,2,0,0,0,0,0.4,500,3,0.230667,0.032,0.414,0.043217,234,0,0,10817.925358,2702,,,,1,0,,,1,bernoulli,0,20,26,0.063401,0.039508
2026-09-10T20:27:18.521Z,s12-ang-vast-b20,brein-01,1009,1,500,60,60,35,10,39,6,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.292,0.6,0.2,180.554795,38.656,12209,2641,1266,0.097649,2,4,6,58,2,0,0,0,0,0.3,500,3,0.126,0.024102,0.212,0.035862,228.772487,0,0,10573.456392,2641,,,,1,0,,,1,bernoulli,0,20,3,0.099467,0.125532
2026-09-10T20:27:38.333Z,s12-ang-vast-b20,brein-01,1010,1,500,60,60,35,7,33,10,10,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.33,0.6,0.15,182.890909,54.996,11665,2639,1209,0.097854,2,5,11,55,5,0,0,0,0,0.25,500,3,0.146667,0.026844,0.318,0.040861,210.409091,0,0,10565.604956,2639,,,,1,0,,,1,bernoulli,0,20,5,0.063685,0.062341
2026-09-10T20:27:59.380Z,s12-ang-vast-b20,brein-01,1011,1,500,60,60,35,12,39,3,6,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.234,0.55,0.25,189.615385,37.528,12525,2688,1363,0.096032,2,1,7,58,2,0,0,0,0,0.4,500,3,0.154,0.027755,0.248,0.037891,241.428571,0,0,10761.285295,2688,,,,1,0,,,1,bernoulli,0,20,9,0.078223,0.090297
2026-09-10T20:28:04.454Z,s12-mlp-16-bp-b20,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.604,0.7,0.25,140.662252,67.764,1838,320,241,0.246467,2,0,0,16,0,0,0,0,0,0.1,500,3,0.298667,0.038102,0.17,0.032959,186.066964,1,0,1601.511716,640,71,15577,24946748,1,0,,,1,bernoulli,0,20,0,-0.05283,0.061031
2026-09-10T20:28:09.367Z,s12-mlp-16-bp-b20,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.602,0.6,0.15,139.900332,69.384,1787,320,228,0.241082,2,0,0,16,0,0,0,0,0,0.15,500,3,0.302,0.037922,0.152,0.031501,181.505519,1,0,1601.51243,640,61,13652,21863848,1,0,,,1,bernoulli,0,20,0,-0.033737,0.077073
2026-09-10T20:28:14.128Z,s12-mlp-16-bp-b20,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.634,0.8,0.25,144.343849,69.29,1846,320,235,0.240777,2,0,0,16,0,0,0,0,0,0.1,500,3,0.286,0.037247,0.134,0.029889,184.2331,1,0,1601.533786,640,57,13389,21442936,1,0,,,1,bernoulli,0,20,0,-0.028345,0.080755
2026-09-10T20:28:18.718Z,s12-mlp-16-bp-b20,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.616,0.8,0.15,138.012987,70.24,1762,320,216,0.227909,2,0,0,15,1,0,0,0,0,0.1,500,3,0.250667,0.035755,0.132,0.0297,171.643617,1,0,1601.539231,640,74,16404,26271650,1,0,,,1,bernoulli,0,20,0,-0.039609,0.080749
2026-09-10T20:28:23.252Z,s12-mlp-16-bp-b20,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.626,0.75,0.2,141.904153,66.56,1719,320,229,0.238605,2,0,0,16,0,0,0,0,0,0.15,500,3,0.27,0.036692,0.146,0.030982,183.311111,1,0,1601.534684,640,57,12896,20653391,1,0,,,1,bernoulli,0,20,0,-0.027814,0.080896
2026-09-10T20:28:27.855Z,s12-mlp-16-bp-b20,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.608,0.7,0.25,141.042763,65.17,1684,320,237,0.243222,2,0,0,16,0,0,0,0,0,0.05,500,3,0.260667,0.035706,0.096,0.025848,186.276215,1,0,1601.515195,640,128,27407,43892727,1,0,,,1,bernoulli,0,20,0,-0.034261,0.075185
2026-09-10T20:28:32.451Z,s12-mlp-16-bp-b20,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.61,0.9,0.2,134.636066,67.174,1704,320,225,0.233,2,0,0,15,1,0,0,0,0,0.15,500,3,0.237333,0.034718,0.114,0.027885,193.120787,1,0,1601.546432,640,56,13271,21254123,1,0,,,1,bernoulli,0,20,0,-0.003936,0.099734
2026-09-10T20:28:37.162Z,s12-mlp-16-bp-b20,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.628,0.75,0.25,142.203822,67.386,1781,320,227,0.234896,2,0,0,16,0,0,0,0,0,0.1,500,3,0.283333,0.03643,0.158,0.032003,190.498824,1,0,1601.535921,640,53,12614,20201774,1,0,,,1,bernoulli,0,20,0,-0.024556,0.094213
2026-09-10T20:28:41.705Z,s12-mlp-16-bp-b20,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.636,0.75,0.25,147.386792,61.728,1709,320,242,0.247245,2,0,0,16,0,0,0,0,0,0.1,500,3,0.273333,0.035768,0.138,0.030262,189.631707,1,0,1601.522229,640,57,13168,21088845,1,0,,,1,bernoulli,0,20,0,-0.048035,0.070172
2026-09-10T20:28:46.137Z,s12-mlp-16-bp-b20,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.618,0.75,0.2,138.553398,65.728,1693,320,234,0.240365,2,0,0,15,1,0,0,0,0,0.15,500,3,0.272,0.037661,0.212,0.035862,156.678922,1,0,1601.539453,640,57,13706,21950700,1,0,,,1,bernoulli,0,20,0,-0.060818,0.073617
2026-09-10T20:28:50.759Z,s12-mlp-16-bp-b20,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.608,0.6,0.25,140.536184,68.132,1701,320,220,0.231966,2,0,0,16,0,0,0,0,0,0.1,500,3,0.173333,0.031792,0.098,0.026087,161.869231,1,0,1601.517408,640,61,13850,22181016,1,0,,,1,bernoulli,0,20,0,-0.003475,0.098282
2026-09-10T20:28:55.305Z,s12-mlp-16-bp-b20,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.606,0.85,0.2,141.957096,74.086,1702,320,230,0.239585,2,0,0,15,1,0,0,0,0,0.05,500,3,0.228667,0.035138,0.11,0.027453,175.215743,1,0,1601.50868,640,71,16462,26364036,1,0,,,1,bernoulli,0,20,0,-0.022618,0.078144
2026-09-10T20:29:00.392Z,s12-elman-16-bp-b20,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.668,1,0.95,131.808383,57.032,2330,576,389,0.117146,2,0,17,16,0,0,0,0,0,0.7,500,3,0.75,0.032667,0.694,0.040434,127.039111,1,1,2626.964671,1152,71,16470,43266108,1,0,,,1,bernoulli,0,20,60,0.272856,0.190705
2026-09-10T20:29:05.688Z,s12-elman-16-bp-b20,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.668,0.9,0.9,126.556886,69.304,2329,576,423,0.119874,2,0,17,16,0,0,0,0,0,0.95,500,3,0.784667,0.030065,0.708,0.039895,127.73237,1,1,2627.019184,1152,196,44498,116897100,1,0,,,1,bernoulli,0,20,32,0.17091,0.177528
2026-09-10T20:29:10.914Z,s12-elman-16-bp-b20,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.64,0.85,0.9,133.83125,67.788,2452,576,409,0.118304,2,0,17,16,0,0,0,0,0,0.75,500,3,0.778667,0.030606,0.692,0.040507,134.096747,1,1,2626.867783,1152,118,27584,72459521,1,0,,,1,bernoulli,0,20,35,0.114537,0.117458
2026-09-10T20:29:16.126Z,s12-elman-16-bp-b20,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.67,1,0.75,130.304478,69.216,2286,576,393,0.123789,2,0,17,16,0,0,0,0,0,0.75,500,3,0.72,0.034338,0.69,0.04058,139.44537,1,1,2626.985941,1152,179,41024,107769471,1,0,,,1,bernoulli,0,20,42,0.245596,0.239247
2026-09-10T20:29:21.555Z,s12-elman-16-bp-b20,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.664,0.85,0.6,128.457831,65.624,2296,576,389,0.117292,2,0,15,16,0,0,0,0,0,0.65,500,3,0.663333,0.036081,0.558,0.043575,144.892462,1,1,2626.987304,1152,70,15769,41424963,1,0,,,1,bernoulli,0,20,38,0.158539,0.148992
2026-09-10T20:29:26.220Z,s12-elman-16-bp-b20,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.704,0.8,0.95,129.335227,67.55,2187,576,414,0.120718,2,0,16,16,0,0,0,0,0,0.8,500,3,0.81,0.030801,0.766,0.037147,119.799177,1,1,2627.100575,1152,57,13653,35867804,1,0,,,1,bernoulli,0,20,60,0.3091,0.252113
2026-09-10T20:29:31.177Z,s12-elman-16-bp-b20,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.66,0.9,0.95,131.430303,72.788,2306,576,406,0.120708,2,0,16,16,0,0,0,0,0,0.75,500,3,0.807333,0.027058,0.77,0.036925,133.724195,1,1,2626.945629,1152,119,27032,71011594,1,0,,,1,bernoulli,0,20,54,0.22129,0.178697
2026-09-10T20:29:35.993Z,s12-elman-16-bp-b20,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.67,0.85,0.75,128.674627,67.402,2347,576,414,0.122238,2,0,15,16,0,0,0,0,0,0.8,500,3,0.841333,0.026892,0.77,0.036925,123.396197,1,1,2627.00294,1152,70,15678,41186152,1,0,,,1,bernoulli,0,20,43,0.165371,0.19774
2026-09-10T20:29:41.256Z,s12-elman-16-bp-b20,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.672,0.9,0.65,130.592262,71.892,2265,576,415,0.120969,2,0,16,16,0,0,0,0,0,0.6,500,3,0.756667,0.033566,0.618,0.042632,145.253744,1,1,2626.988823,1152,63,15002,39410086,1,0,,,1,bernoulli,0,20,20,0.18214,0.203104
